0, 998.621450, 800.719991
1, 991.633582, 872.512441
2, 853.060900, 896.610823
3, 868.397744, 879.190385
4, 841.215896, 852.251212
5, 879.755557, 884.110016
6, 873.076517, 877.805312
7, 879.551491, 869.433931
8, 864.568137, 873.116967
9, 891.633049, 885.366092
10, 892.751737, 890.228169
