0, 14.615449, 14.105114
1, 14.156976, 13.970956
2, 13.771915, 14.068510
3, 198.407412, 180.123012
4, 194.079213, 192.229864
5, 193.231369, 196.251711
6, 187.156116, 187.688247
7, 212.517415, 200.401932
8, 203.523666, 201.598437
9, 223.930667, 208.360785
10, 224.010960, 208.762465
